Time,RadioId,TagId,TagRSSI,NodeId,Validated
6/1/21 10:01,3,2D523378,-98,326532,0
6/1/21 10:01,2,2D523378,-98,326532,0
6/1/21 10:01,3,2D523378,-98,326532,0
6/1/21 10:01,2,2D523378,-98,326532,0
6/1/21 10:01,3,2D523378,-98,326532,0
6/1/21 10:02,3,2D523378,-98,326532,0
6/1/21 10:02,2,2D523378,-98,326532,0
6/1/21 10:02,2,2D523378,-98,326532,0
6/1/21 10:02,3,2D523378,-98,326532,0
6/1/21 10:02,2,2D523378,-98,326532,0
6/1/21 10:02,3,2D523378,-98,326532,0
6/1/21 10:02,3,2D523378,-98,326532,0
6/1/21 10:02,2,2D523378,-98,326532,0
6/1/21 10:02,3,2D523378,-98,326532,0
6/1/21 10:02,2,2D523378,-98,326532,0
6/1/21 10:02,3,2D523378,-97,326532,0
6/1/21 10:02,2,2D523378,-97,326532,0
6/1/21 10:02,3,2D523378,-98,326532,0
6/1/21 10:02,2,2D523378,-98,326532,0
6/1/21 10:03,2,2D523378,-98,326532,0
6/1/21 10:03,3,2D523378,-98,326532,0
6/1/21 10:03,2,2D523378,-98,326532,0
6/1/21 10:03,3,2D523378,-98,326532,0
6/1/21 10:03,2,2D523378,-98,326532,0
6/1/21 10:03,3,2D523378,-98,326532,0
6/1/21 10:03,2,2D523378,-97,326532,0
6/1/21 10:03,3,2D523378,-97,326532,0
6/1/21 10:03,2,2D523378,-98,326532,0
6/1/21 10:03,3,2D523378,-98,326532,0
6/1/21 10:03,2,2D523378,-98,326532,0
6/1/21 10:03,3,2D523378,-98,326532,0
6/1/21 10:03,2,2D523378,-98,326532,0
6/1/21 10:03,3,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,3,2D523378,-97,326532,0
6/1/21 10:04,2,2D523378,-97,326532,0
6/1/21 10:04,3,2D523378,-98,326532,0
6/1/21 10:04,2,2D523378,-98,326532,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-98,326532,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-98,326532,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-98,326532,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-101,3278d6,0
6/1/21 10:05,3,2D523378,-101,3278d6,0
6/1/21 10:05,3,2D523378,-102,3278d6,0
6/1/21 10:05,2,2D523378,-102,3278d6,0
6/1/21 10:03,2,2D523378,-99,328d01,0
6/1/21 10:03,3,2D523378,-99,328d01,0
6/1/21 10:03,3,3319332D,-107,328d01,0
6/1/21 10:03,2,3319332D,-107,328d01,0
6/1/21 10:04,2,2D523378,-99,328d01,0
6/1/21 10:04,3,2D523378,-99,328d01,0
6/1/21 10:04,2,3319332D,-107,328d01,0
6/1/21 10:04,3,3319332D,-107,328d01,0
6/1/21 10:04,3,2D523378,-99,328d01,0
6/1/21 10:04,2,2D523378,-99,328d01,0
6/1/21 10:04,3,2D523378,-100,328d01,0
6/1/21 10:04,2,2D523378,-100,328d01,0
6/1/21 10:04,3,3319332D,-108,328d01,0
6/1/21 10:04,2,3319332D,-108,328d01,0
6/1/21 10:04,2,2D523378,-100,328d01,0
6/1/21 10:04,3,2D523378,-100,328d01,0
6/1/21 10:04,2,3319332D,-107,328d01,0
6/1/21 10:04,3,2D523378,-100,328d01,0
6/1/21 10:04,2,2D523378,-100,328d01,0
6/1/21 10:04,3,2D523378,-100,328d01,0
6/1/21 10:04,2,3319332D,-109,328d01,0
6/1/21 10:04,3,3319332D,-109,328d01,0
6/1/21 10:04,2,2D523378,-99,328d01,0
6/1/21 10:04,3,2D523378,-99,328d01,0
6/1/21 10:05,2,2D523378,-99,328d01,0
6/1/21 10:05,3,2D523378,-99,328d01,0
6/1/21 10:05,3,2D523378,-100,328d01,0
6/1/21 10:05,2,2D523378,-100,328d01,0
6/1/21 10:05,2,3319332D,-108,328d01,0
6/1/21 10:05,3,3319332D,-108,328d01,0
6/1/21 10:05,3,2D523378,-99,328d01,0
6/1/21 10:05,2,2D523378,-99,328d01,0
6/1/21 10:05,2,3319332D,-108,328d01,0
6/1/21 10:05,3,3319332D,-108,328d01,0
6/1/21 10:05,3,2D523378,-99,328d01,0
6/1/21 10:05,2,2D523378,-99,328d01,0
6/1/21 10:05,3,2D523378,-99,328d01,0
6/1/21 10:05,2,2D523378,-99,328d01,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-98,326532,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:05,2,2D523378,-98,326532,0
6/1/21 10:05,3,2D523378,-98,326532,0
6/1/21 10:03,3,5.25E+38,-104,32801d,0
6/1/21 10:03,2,5.25E+38,-104,32801d,0
6/1/21 10:04,2,4C1E612A,-108,32801d,0
6/1/21 10:04,3,4C1E612A,-108,32801d,0
6/1/21 10:04,3,34614C07,-105,32801d,0
6/1/21 10:04,2,34614C07,-105,32801d,0
6/1/21 10:04,2,1E61331E,-92,32801d,0
6/1/21 10:04,3,1E61331E,-92,32801d,0
6/1/21 10:04,3,4C1E612A,-106,32801d,0
6/1/21 10:04,2,4C1E612A,-106,32801d,0
6/1/21 10:04,3,34614C07,-104,32801d,0
6/1/21 10:04,2,34614C07,-104,32801d,0
6/1/21 10:04,3,1E61331E,-93,32801d,0
6/1/21 10:04,2,1E61331E,-93,32801d,0
6/1/21 10:04,2,34614C07,-105,32801d,0
6/1/21 10:04,3,34614C07,-105,32801d,0
6/1/21 10:04,2,1E61331E,-92,32801d,0
6/1/21 10:04,3,1E61331E,-92,32801d,0
6/1/21 10:04,2,4C1E612A,-106,32801d,0
6/1/21 10:04,3,4C1E612A,-106,32801d,0
6/1/21 10:04,2,34614C07,-104,32801d,0
6/1/21 10:04,3,34614C07,-104,32801d,0
6/1/21 10:04,2,1E61331E,-92,32801d,0
6/1/21 10:04,3,1E61331E,-92,32801d,0
6/1/21 10:04,3,4C1E612A,-106,32801d,0
6/1/21 10:04,2,4C1E612A,-106,32801d,0
6/1/21 10:04,3,34614C07,-103,32801d,0
6/1/21 10:04,2,34614C07,-103,32801d,0
6/1/21 10:04,3,5.25E+38,-104,32801d,0
6/1/21 10:04,2,5.25E+38,-104,32801d,0
6/1/21 10:04,2,1E61331E,-93,32801d,0
6/1/21 10:04,3,1E61331E,-93,32801d,0
6/1/21 10:05,3,34614C07,-105,32801d,0
6/1/21 10:05,2,34614C07,-105,32801d,0
6/1/21 10:05,3,5.25E+38,-100,32801d,0
6/1/21 10:05,2,5.25E+38,-100,32801d,0
6/1/21 10:05,2,4C1E612A,-106,32801d,0
6/1/21 10:05,3,4C1E612A,-106,32801d,0
6/1/21 10:05,3,5.25E+38,-106,32801d,0
6/1/21 10:05,2,5.25E+38,-106,32801d,0
6/1/21 10:05,2,2A612A78,-93,32801d,0
6/1/21 10:05,3,2A612A78,-93,32801d,0
6/1/21 10:05,3,1E61331E,-93,32801d,0
6/1/21 10:05,2,1E61331E,-93,32801d,0
6/1/21 10:05,2,2A612A78,-93,32801d,0
6/1/21 10:05,3,2A612A78,-93,32801d,0
6/1/21 10:05,2,34614C07,-106,32801d,0
6/1/21 10:05,3,34614C07,-106,32801d,0
6/1/21 10:05,2,1E61331E,-92,32801d,0
6/1/21 10:05,3,1E61331E,-92,32801d,0
6/1/21 10:05,2,2A612A78,-93,32801d,0
6/1/21 10:05,3,2A612A78,-93,32801d,0
6/1/21 10:05,3,4C1E612A,-107,32801d,0
6/1/21 10:05,2,4C1E612A,-107,32801d,0
6/1/21 10:05,2,5.25E+38,-107,32801d,0
6/1/21 10:05,3,5.25E+38,-107,32801d,0
6/1/21 10:05,2,34614C07,-105,32801d,0
6/1/21 10:05,3,34614C07,-105,32801d,0
6/1/21 10:05,2,1E61331E,-92,32801d,0
6/1/21 10:05,3,1E61331E,-92,32801d,0
6/1/21 10:01,2,072D334B,-108,32785e,0
6/1/21 10:01,2,072D334B,-107,32785e,0
6/1/21 10:01,2,072D334B,-108,32785e,0
6/1/21 10:01,2,072D334B,-109,32785e,0
6/1/21 10:02,2,072D334B,-108,32785e,0
6/1/21 10:02,2,072D334B,-109,32785e,0
6/1/21 10:03,2,072D334B,-108,32785e,0
6/1/21 10:03,2,072D334B,-107,32785e,0
6/1/21 10:03,2,072D334B,-108,32785e,0
6/1/21 10:03,2,072D334B,-106,32785e,0
6/1/21 10:04,2,072D334B,-107,32785e,0
6/1/21 10:04,2,072D334B,-106,32785e,0
6/1/21 10:05,2,072D334B,-106,32785e,0
6/1/21 10:05,2,072D334B,-109,32785e,0
6/1/21 10:03,2,2D523378,-106,326182,0
6/1/21 10:03,3,2D523378,-106,326182,0
6/1/21 10:03,3,2AE12A78,-112,326182,0
6/1/21 10:03,2,2AE12A78,-112,326182,0
6/1/21 10:03,2,2D523378,-107,326182,0
6/1/21 10:03,3,2D523378,-107,326182,0
6/1/21 10:03,2,784C7861,-92,326182,0
6/1/21 10:03,3,784C7861,-92,326182,0
6/1/21 10:03,2,2D523378,-108,326182,0
6/1/21 10:03,3,2D523378,-108,326182,0
6/1/21 10:03,2,2D523378,-108,326182,0
6/1/21 10:03,3,2D523378,-108,326182,0
6/1/21 10:03,3,784C7861,-92,326182,0
6/1/21 10:03,2,784C7861,-92,326182,0
6/1/21 10:03,3,2D523378,-106,326182,0
6/1/21 10:03,2,2D523378,-106,326182,0
6/1/21 10:04,2,2D523378,-108,326182,0
6/1/21 10:04,3,2D523378,-108,326182,0
6/1/21 10:04,3,5566334C,-101,326182,0
6/1/21 10:04,2,5566334C,-101,326182,0
6/1/21 10:04,2,2D523378,-107,326182,0
6/1/21 10:04,3,2D523378,-107,326182,0
6/1/21 10:04,2,784C7861,-92,326182,0
6/1/21 10:04,3,784C7861,-92,326182,0
6/1/21 10:04,2,5566334C,-101,326182,0
6/1/21 10:04,3,5566334C,-101,326182,0
6/1/21 10:04,2,2D523378,-108,326182,0
6/1/21 10:04,3,2D523378,-108,326182,0
6/1/21 10:04,3,784C7861,-92,326182,0
6/1/21 10:04,2,784C7861,-92,326182,0
6/1/21 10:04,2,2D523378,-107,326182,0
6/1/21 10:04,3,2D523378,-107,326182,0
6/1/21 10:04,2,2D523378,-107,326182,0
6/1/21 10:04,3,2D523378,-107,326182,0
6/1/21 10:04,2,2D523378,-107,326182,0
6/1/21 10:04,3,2D523378,-107,326182,0
6/1/21 10:04,3,784C7861,-93,326182,0
6/1/21 10:04,2,784C7861,-93,326182,0
6/1/21 10:04,2,2D523378,-107,326182,0
6/1/21 10:04,3,2D523378,-107,326182,0
6/1/21 10:05,2,5566334C,-100,326182,0
6/1/21 10:05,3,5566334C,-100,326182,0
6/1/21 10:05,2,2D523378,-107,326182,0
6/1/21 10:05,3,2D523378,-107,326182,0
6/1/21 10:05,3,784C7861,-93,326182,0
6/1/21 10:05,2,784C7861,-93,326182,0
6/1/21 10:05,2,2D523378,-108,326182,0
6/1/21 10:05,3,2D523378,-108,326182,0
6/1/21 10:05,2,2D523378,-107,326182,0
6/1/21 10:05,3,2D523378,-107,326182,0
6/1/21 10:05,3,2D523378,-107,326182,0
6/1/21 10:05,3,784C7861,-93,326182,0
6/1/21 10:05,2,784C7861,-93,326182,0
6/1/21 10:05,2,2D523378,-107,326182,0
6/1/21 10:05,3,2D523378,-107,326182,0
6/1/21 10:05,3,5566334C,-101,326182,0
6/1/21 10:05,2,5566334C,-101,326182,0
6/1/21 10:05,3,2D523378,-107,326182,0
6/1/21 10:05,2,2D523378,-107,326182,0
6/1/21 10:05,2,784C7861,-92,326182,0
6/1/21 10:05,3,784C7861,-92,326182,0
6/1/21 10:05,3,2D523378,-108,326182,0
6/1/21 10:05,2,2D523378,-108,326182,0
6/1/21 10:05,3,5566334C,-100,326182,0
6/1/21 10:05,2,5566334C,-100,326182,0
6/1/21 10:05,3,2D523378,-107,326182,0
6/1/21 10:05,2,2D523378,-107,326182,0
6/1/21 10:06,2,2D523378,-107,326182,0
6/1/21 10:06,3,2D523378,-107,326182,0
6/1/21 10:06,2,784C7861,-92,326182,0
6/1/21 10:06,3,784C7861,-92,326182,0
6/1/21 10:04,2,4B335234,-110,32845f,0
6/1/21 10:04,3,4B335234,-110,32845f,0
6/1/21 10:05,3,4B335234,-111,32845f,0
6/1/21 10:05,2,4B335234,-111,32845f,0
6/1/21 10:04,2,4B335234,-106,33d782,0
6/1/21 10:04,2,2D523378,-106,33d782,0
6/1/21 10:04,2,074B4B2D,-103,33d782,0
6/1/21 10:04,2,2D523378,-106,33d782,0
6/1/21 10:05,2,2D523378,-105,33d782,0
6/1/21 10:05,2,2D523378,-107,33d782,0
6/1/21 10:05,2,074B4B2D,-105,33d782,0
6/1/21 10:05,2,2D523378,-104,33d782,0
6/1/21 10:05,2,2D523378,-105,33d782,0
6/1/21 10:05,2,074B4B2D,-103,33d782,0
6/1/21 10:05,2,2D523378,-106,33d782,0
6/1/21 10:05,2,2D523378,-106,33d782,0
6/1/21 10:05,2,074B4B2D,-105,33d782,0
6/1/21 10:05,2,2D523378,-104,33d782,0
6/1/21 10:05,2,2D523378,-105,33d782,0
6/1/21 10:06,2,2D523378,-107,33d782,0
6/1/21 10:06,2,2D523378,-104,33d782,0
6/1/21 10:06,2,2D523378,-106,33d782,0
6/1/21 10:06,2,2D523378,-105,33d782,0
6/1/21 10:04,2,5.25E+38,-110,3276b6,0
6/1/21 10:04,3,5.25E+38,-110,3276b6,0
6/1/21 10:04,2,5.25E+38,-110,3276b6,0
6/1/21 10:04,3,5.25E+38,-110,3276b6,0
6/1/21 10:05,3,5.25E+38,-112,3276b6,0
6/1/21 10:05,2,5.25E+38,-112,3276b6,0
6/1/21 10:03,2,CB335234,-109,326123,0
6/1/21 10:03,3,CB335234,-109,326123,0
6/1/21 10:04,3,074B4B2D,-101,326123,0
6/1/21 10:04,2,074B4B2D,-101,326123,0
6/1/21 10:04,2,2D523378,-107,326123,0
6/1/21 10:04,3,2D523378,-107,326123,0
6/1/21 10:04,3,2D523378,-105,326123,0
6/1/21 10:04,2,2D523378,-105,326123,0
6/1/21 10:04,2,2D523378,-106,326123,0
6/1/21 10:04,3,2D523378,-106,326123,0
6/1/21 10:04,3,2D523378,-108,326123,0
6/1/21 10:04,2,2D523378,-108,326123,0
6/1/21 10:04,2,4B335234,-105,326123,0
6/1/21 10:04,3,4B335234,-105,326123,0
6/1/21 10:04,2,074B4B2D,-101,326123,0
6/1/21 10:04,3,074B4B2D,-101,326123,0
6/1/21 10:04,3,4B335234,-108,326123,0
6/1/21 10:04,2,4B335234,-108,326123,0
6/1/21 10:04,2,2D523378,-107,326123,0
6/1/21 10:04,3,2D523378,-107,326123,0
6/1/21 10:04,3,2D523378,-107,326123,0
6/1/21 10:04,2,2D523378,-107,326123,0
6/1/21 10:04,3,4B335234,-106,326123,0
6/1/21 10:04,2,4B335234,-106,326123,0
6/1/21 10:05,2,4B335234,-107,326123,0
6/1/21 10:05,3,4B335234,-107,326123,0
6/1/21 10:05,3,2D523378,-106,326123,0
6/1/21 10:05,2,2D523378,-106,326123,0
6/1/21 10:02,2,2A612A78,-103,326331,0
6/1/21 10:02,3,2A612A78,-103,326331,0
6/1/21 10:05,2,074B4B2D,-101,326123,0
6/1/21 10:05,3,074B4B2D,-101,326123,0
6/1/21 10:02,2,5.25E+38,-106,326331,0
6/1/21 10:02,3,5.25E+38,-106,326331,0
6/1/21 10:02,2,2A612A78,-104,326331,0
6/1/21 10:02,3,2A612A78,-104,326331,0
6/1/21 10:02,2,5.25E+38,-107,326331,0
6/1/21 10:02,3,5.25E+38,-107,326331,0
6/1/21 10:02,2,5.25E+38,-104,326331,0
6/1/21 10:02,3,5.25E+38,-104,326331,0
6/1/21 10:05,3,2D523378,-106,326123,0
6/1/21 10:05,2,2D523378,-106,326123,0
6/1/21 10:03,2,2A612A78,-103,326331,0
6/1/21 10:03,3,2A612A78,-103,326331,0
6/1/21 10:05,3,074B4B2D,-100,326123,0
6/1/21 10:05,2,074B4B2D,-100,326123,0
6/1/21 10:05,3,2D523378,-105,326123,0
6/1/21 10:05,2,2D523378,-105,326123,0
6/1/21 10:05,2,074B4B2D,-100,326123,0
6/1/21 10:05,3,074B4B2D,-100,326123,0
6/1/21 10:03,2,2A612A78,-108,326331,0
6/1/21 10:03,3,2A612A78,-108,326331,0
6/1/21 10:06,3,2D523378,-107,326123,0
6/1/21 10:06,2,2D523378,-107,326123,0
6/1/21 10:06,2,2D523378,-105,326123,0
6/1/21 10:06,3,2D523378,-105,326123,0
6/1/21 10:06,3,2D523378,-107,326123,0
6/1/21 10:06,2,2D523378,-107,326123,0
6/1/21 10:06,2,074B4B2D,-100,326123,0
6/1/21 10:06,3,074B4B2D,-100,326123,0
6/1/21 10:06,2,2D523378,-107,326123,0
6/1/21 10:06,3,2D523378,-107,326123,0
6/1/21 10:04,3,2A612A78,-106,326331,0
6/1/21 10:04,2,2A612A78,-106,326331,0
6/1/21 10:06,2,2D523378,-106,326123,0
6/1/21 10:06,3,2D523378,-106,326123,0
6/1/21 10:04,2,5.25E+38,-109,326331,0
6/1/21 10:04,3,5.25E+38,-109,326331,0
6/1/21 10:04,3,2A612A78,-105,326331,0
6/1/21 10:04,2,2A612A78,-105,326331,0
6/1/21 10:05,3,5.25E+38,-111,326331,0
6/1/21 10:05,2,5.25E+38,-111,326331,0
6/1/21 10:05,2,2A612A78,-109,326331,0
6/1/21 10:05,3,2A612A78,-109,326331,0
6/1/21 10:05,2,2A612A78,-106,326331,0
6/1/21 10:05,3,2A612A78,-106,326331,0
6/1/21 10:05,2,2A612A78,-108,326331,0
6/1/21 10:05,3,2A612A78,-108,326331,0
6/1/21 10:05,2,2A612A78,-104,326331,0
6/1/21 10:05,3,2A612A78,-104,326331,0
6/1/21 10:06,3,2A612A78,-109,326331,0
6/1/21 10:06,2,2A612A78,-109,326331,0
6/1/21 10:06,3,2A612A78,-107,326331,0
6/1/21 10:06,2,2A612A78,-107,326331,0
6/1/21 10:04,2,4C1E612A,-102,3.28E+69,0
6/1/21 10:04,3,4C1E612A,-102,3.28E+69,0
6/1/21 10:04,2,2A612A78,-103,3.28E+69,0
6/1/21 10:04,3,2A612A78,-103,3.28E+69,0
6/1/21 10:04,2,5.25E+38,-95,3.28E+69,0
6/1/21 10:04,3,5.25E+38,-95,3.28E+69,0
6/1/21 10:04,3,1E554B34,-111,3.28E+69,0
6/1/21 10:04,2,1E554B34,-111,3.28E+69,0
6/1/21 10:04,3,2A612A78,-106,3.28E+69,0
6/1/21 10:04,2,2A612A78,-106,3.28E+69,0
6/1/21 10:04,3,5.25E+38,-95,3.28E+69,0
6/1/21 10:04,2,5.25E+38,-95,3.28E+69,0
6/1/21 10:04,3,4C1E612A,-102,3.28E+69,0
6/1/21 10:04,2,4C1E612A,-102,3.28E+69,0
6/1/21 10:04,3,2A612A78,-105,3.28E+69,0
6/1/21 10:04,2,2A612A78,-105,3.28E+69,0
6/1/21 10:04,3,4C1E612A,-102,3.28E+69,0
6/1/21 10:04,2,4C1E612A,-102,3.28E+69,0
6/1/21 10:04,2,2A612A78,-107,3.28E+69,0
6/1/21 10:04,3,2A612A78,-107,3.28E+69,0
6/1/21 10:04,3,1E554B34,-111,3.28E+69,0
6/1/21 10:04,2,1E554B34,-111,3.28E+69,0
6/1/21 10:05,3,4C1E612A,-102,3.28E+69,0
6/1/21 10:05,2,4C1E612A,-102,3.28E+69,0
6/1/21 10:05,3,2A612A78,-108,3.28E+69,0
6/1/21 10:05,2,2A612A78,-108,3.28E+69,0
6/1/21 10:05,3,5.25E+38,-95,3.28E+69,0
6/1/21 10:05,2,5.25E+38,-95,3.28E+69,0
6/1/21 10:05,2,2A612A78,-108,3.28E+69,0
6/1/21 10:05,3,2A612A78,-108,3.28E+69,0
6/1/21 10:05,3,4C1E612A,-103,3.28E+69,0
6/1/21 10:05,2,4C1E612A,-103,3.28E+69,0
6/1/21 10:05,3,5.25E+38,-95,3.28E+69,0
6/1/21 10:05,2,5.25E+38,-95,3.28E+69,0
6/1/21 10:05,3,2A612A78,-106,3.28E+69,0
6/1/21 10:05,2,2A612A78,-106,3.28E+69,0
6/1/21 10:05,2,4C1E612A,-102,3.28E+69,0
6/1/21 10:05,3,4C1E612A,-102,3.28E+69,0
6/1/21 10:05,2,2A612A78,-104,3.28E+69,0
6/1/21 10:05,3,2A612A78,-104,3.28E+69,0
6/1/21 10:06,3,1E554B34,-110,3.28E+69,0
6/1/21 10:06,2,1E554B34,-110,3.28E+69,0
6/1/21 10:02,2,2A612A78,-95,33b5bf,0
6/1/21 10:02,3,2A612A78,-95,33b5bf,0
6/1/21 10:02,3,2A612A78,-96,33b5bf,0
6/1/21 10:02,2,2A612A78,-96,33b5bf,0
6/1/21 10:02,3,2A612A78,-107,33b5bf,0
6/1/21 10:02,2,2A612A78,-107,33b5bf,0
6/1/21 10:02,3,2A612A78,-107,33b5bf,0
6/1/21 10:02,2,2A612A78,-107,33b5bf,0
6/1/21 10:03,2,2A612A78,-96,33b5bf,0
6/1/21 10:03,3,2A612A78,-96,33b5bf,0
6/1/21 10:03,3,2A612A78,-102,33b5bf,0
6/1/21 10:03,2,2A612A78,-102,33b5bf,0
6/1/21 10:03,3,2A612A78,-100,33b5bf,0
6/1/21 10:03,2,2A612A78,-100,33b5bf,0
6/1/21 10:03,3,2A612A78,-95,33b5bf,0
6/1/21 10:03,2,2A612A78,-95,33b5bf,0
6/1/21 10:03,2,34614C07,-110,33b5bf,0
6/1/21 10:03,3,34614C07,-110,33b5bf,0
6/1/21 10:04,2,2A612A78,-99,33b5bf,0
6/1/21 10:04,3,2A612A78,-99,33b5bf,0
6/1/21 10:04,3,2A612A78,-99,33b5bf,0
6/1/21 10:04,2,2A612A78,-99,33b5bf,0
6/1/21 10:05,2,2A612A78,-98,33b5bf,0
6/1/21 10:05,3,2A612A78,-98,33b5bf,0
6/1/21 10:05,2,2A612A78,-97,33b5bf,0
6/1/21 10:05,3,2A612A78,-97,33b5bf,0
